oare_id,transliteration,translation
01cdba65-cee2-4988-b0ee-02dad64dbb5f,2 pí-ri-kà-ni-e šu-ku-tum 2 pí-ri-kà-ni-e en-na-sú-in 2 pí-ri-kà-ni ù ší-it-ru-um ša a-ki-dí-e 0.5 GÍN KÙ.BABBAR i li-bé-e ha-nu-ú 1 pí-ri-kà-num 1 ša za-al-pá-a ni-ib-ra-ru-um a-zu-ú ù DINGIR-áš-ra-ni a-ṣé-er a-mur-IŠTAR ub-lu-ú mì-ma pí-ri-kà-ni-e a-ni-ú-tim a-na ta-ad-mì-iq-tim IŠTAR-lá-ma-sí ta-ta-dí-in,"2 pirikannus: Šukkutum; 2 pirikannus: Enna-Suen; 2 pirikannus and an Akkadian undergarment, and 0.5 shekel silver owed by Hanu; 1 pirikannu, 1 from Zalpe, a nibrāru, Azu and Ilī-ašrannī brought to Amur-Ištar. All these pirikannus Ištar-lamassī has given as free loans."
020aa8bd-69a4-43a9-8120-efd9e587bb1c,i-ku-pí-a ù en-um-a-šur iṣ-bu-tù-ni-a-tí-ma um-ma i-ku-pì-a-ma a-na en-um-a-šur-ma 5 GÚ URUDU ma-sí-am ša-bu-ra-am hu-ub-lam-ma PUZUR4-{d}UTU li-pu-ul-kà 5 GÚ URUDU ma-sí-am ša-bu-ra-am en-um-a-šur a-na i-ku-pí-a ih-bu-ul-ma PUZUR4-{d}UTU en-um-a-šur e-pu-ul um-ma PUZUR4-{d}UTU-ma a-na 15 u4-me-e 5 GÚ URUDU-a-kà a-na-ku a-ša-qá-lá-ku-um um-ma en-um-a-šur-ma šu-ma-ba i-na 15 u4-me-e u4-mu-ú mì-ma e-ta-at-qú um-ma i-ku-pí-a-ma 5 GÚ URUDU-a-kà ma-sí-am ša-bu-ra-am PUZUR4-{d}UTU li-iš-qú-lá-kum a-na ṣí-ib-tim ma-lá u4-mu e-tí-qú-ni-ni i-a-tí URUDU a-nim a-na 4 u4-me DINGIR i-ša-hi-iṭ-ma ha-muš-tum ša {d}IM-ṣú-lu-li <gap> ITU.KAM ku-zal-li li-mu-um ṣí-lu-lu um-ma i-ku-pí-a-ma a-na en-um-a-šur-ma i-nu-mì a-na pu-ru-uš-ha-dim té-ra-ba-ni ù a-ta ša KÙ.BABBAR 1 ma-na ù 2 ma-na a-na-ah-ta-kà ta-lá-qé-ma ù a-na-ku lá-ag-mì-il5-kà a-na a-wa-tim a-ni-a-tim kà-ru-um wa-ah-šu-ša-na i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in IGI a-šur-i-dí IGI e-lá-lí PUZUR4-ì-lí DUMU ba-al-zu-e-nim tap-pá-i-ni,"Ikūn-pīya and Ennam-Aššur seized us, and Ikūn-pīya said to Ennam-Aššur: Lend me 5 talents of washed, broken copper, and have Puzur-Šamaš reimburse you. Ennam-Aššur lent 5 talents of washed, broken copper to Ikūn-pīya and Puzur-Šamaš should reimburse Ennam-Aššur. Puzur-Šamaš said: Within 15 days I shall personally pay you your 5 talents of copper. Ennam-Aššur answered: What then if indeed on the 15th day your terms become exceeded at all? Ikūn-pīya answered: Let Puzur-Šamaš pay you your 5 talents of washed, broken copper. As for the interest, as much as the term is exceeded this copper is my obligation. In 4 days the god will rise and it is the week of Adad-ṣulūlī <gap> month Kuzallu, eponymy Ṣilūlu. Ikūn-pīya continued saying to Ennam-Aššur: When you arrive at Purušhaddum, then you will personally receive your earnings from 1 or 2 minas of silver, and thus I shall do you a favour myself. The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššurs dagger. Witnessed by Aššur-idī, by Elāli; Puzur-ilī son of Balzuenum was our absent partner. "
0225bc1b-0bca-4fdc-820e-691e96f08e25,um-ma i-tur4-DINGIR-ma a-na en-um-a-šur ù a-lá-hi-im qí-bi-ma a-pu-tum ra-ma-ku-nu za-ki-a-ma mì-ma URUDU a-na bu-ru-uš-ha-dim lá tù-šé-ba-lá a-ma-tum-ma a-ba-tí-iq ú ú-tù-ur dí-na-ma KÙ.BABBAR le-qé-a-ma tí-ib-a-ni-ma a-tal-kà-nim a ma-lá i pá-ni-tim a-na be-el KÙ.BABBAR ú-sá-li-ú-ma lá im-gu5-ru-ni-ni ú-ma-am im-ta-ag-ru-ni,"From Itūr-ilī to Ennam-Aššur and Ali-ahum: Urgent, urgent, clear yourselves and do not send any copper to Burušhaddum! Sell even the slave-girls for any price, take the silver and set out and come! As I previously pleaded with the financiers and they did not agree - today they have agreed!"
02351a98-b66c-42eb-90a7-11d834afe8e8,a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur4-DINGIR i-na-ah-DINGIR en-um-a-šùr ù a-la-hu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma <gap> ku-ta-nu a-ha-ma 92 {TÚG}a-ba-ar-ni-ú <gap>-a-šùr qí-ip-tim <gap> ku-ta-ni <gap> bu-ra-e <gap> ta-áš-pu-ra-ni <gap> ku <gap>-at-ma a-ta a-ma-kam <gap> nim <gap> mu-ur ŠU.NÍGIN ṣú-ba-tí-kà <gap> me-at <gap> TÚG.HI-a i-ŠÀ 4 ku-sí-a-tim 2 {TÚG}bu-ra-e a-na 27.83333 ma-na 2 GÍN AN.NA <gap>-nim ta-la-qé 1 me-at <gap> ṣú-ba-tù <gap> lu ku-ta-nu <gap> 7 {TÚG}a-ba-ar-ni-ú <gap> {TÚG}kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-<gap>-ar ir-<gap> i-na <gap>-a-šùr <gap> 30 {TÚG}ku-ta-ni SIG5 <gap> e-zi-ib 4 TÚG <gap>-šu 11 ma-na <gap>-6 GÍN <gap> ri <gap> ta-ma <gap> 4 me-at 7 <gap>-tim <gap> 50 TÚG a-na <gap> 7 TÚG ni-is-ha-tum <gap> 20 <gap> a-na <gap> ú 3 me-at 17 <gap> TÚG ša li-we-tim <gap> {TÚG}ku-ta-nu-kà <gap> kur-ub-IŠTAR 5 <gap> ku-nu-ki <gap> ku-ta-nu i-na É <gap>-kà i-ba-ší-ú i-na <gap> ša a-na a-la-hi-im ta-dí-nu <gap> ANŠE i-na ha-ra-nim me-tù <gap>-šu-nu a-na 0.5 ma-na 2 GÍN KÙ.BABBAR <gap> iš-am 23 ANŠE <gap>-a-šùr a-na bu-ru-uš-ha-dim <gap> 10 ANŠE i-na ša-ha-at ú-nu-tí-kà a-lá-hu-um e-zi-ba-am 1 ANŠE <gap> a-na ší-mì-im il5-qé i-na 2 ma-na KÙ.BABBAR ša a-na qá-tí-šu ta-dí-nu 0.5 ma-na 2 GÍN KÙ.BABBAR a-na ší-im <gap> iš-qúl ša ší-tí KÙ.BABBAR-pí-kà <gap> 4 <gap> ma-na 2 GÍN AN.NA-šu 6 me-at sà-am-ru-a-tim <gap> ú-ta-e-ra-kum 86 wa-ar-qá-tim <gap>-ra-ma ša ša-ap-tí <gap> a <gap> 5 ma-na 8 GÍN AN.NA 24 ma-na <gap> TA 1 GÚ URUDU ša e-kà lu šé <gap> am ni ù 4 <gap>-tí-kà 20 <gap> ma-na 5 GÍN AN.NA ú <gap>-am <gap> na ku-nu-ki-kà ša i-nu-mì <gap> ra <gap> ip-ṭù-ru a-ma 4 GÚ 12 ma-na-e-šu-nu 26.83333 ma-na 2 GÍN AN.NA ša 4 {TÚG}ku-sí-a-tim ù 2 {TÚG}bu-ra-e il5-qé ú AN.NA-ki-kà 5 GÚ 57 ma-na 7 GÍN 4 GÚ <gap> ma-na <gap> GÍN da-da-a <gap>-lu qá-qá-da-num lu ta-<gap>-ta-ar ù 0.5 ma-na a-šùr-<gap> ta <gap> šu <gap> ša 48 <gap> ú-zu-a a-dí kà-né-eš <gap> ma-na <gap>-kà AN.NA ú TÚG 10 <gap> 10.5 ma-na AN.NA <gap> a-na DUMU ik-ra-<gap> ší-tí AN.NA-kà 30 <gap> i-na <gap>,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, Inah-ilī, Ennam-Aššur and Ali-ahum: You have written us, saying: x, further, 92 Abarnian textiles, <gap> -Aššur <gap> of credit <gap> <gap> kutānu-textiles that you wrote <gap> you must <gap> there; <gap> total of your textiles: <gap> hundred textiles; thereof 4 robes, 2 kutānu-textiles you will receive for 27.83333 minas 2 shekels of tin <gap> 100 <gap> textiles <gap> either <gap> 7 Abarnian textiles <gap> fine kutānu-textiles <gap> 1 <gap> 30 fine kutānu-textiles <gap> apart from 4 textiles <gap> 50 textiles for <gap> 7 textiles, the import duty, <gap> textiles for the wrapping <gap> your kutānu-textiles <gap> Kurub-Ištar <gap> sealed <gap> in the house <gap> are available <gap> that you gave to Ali-ahum, <gap> donkeys died during the journey, their <gap> he bought for 32 shekels of silver; 23 donkeys has <gap> -Aššur <gap> to Burušhaddum; <gap> 10 donkeys Ali-ahum left in support of your goods. 1 donkey <gap> bought. Of the 2 minas of silver that you gave for his disposal 32 shekels of silver he paid as the price of <gap> For the rest of your silver, <gap> minas 2 shekels of his tin 600 nails <gap> I returned to you. 86 green ones <gap> of the wool <gap> 5 minas 8 shekels of tin <gap> 24 minas each. 1 talent of copper that your eye <gap> and 4 <gap> 20 <gap> minas 5 shekels of tin under your seal <gap> that when they <gap> released, now, 4 talents 12 minas of theirs; 27 0.83333 minas 2 shekels of tin he received for 4 robes and 2 kutānu-textiles, and your tin, 5 talents 57 minas 7 shekels - 4 talents <gap> Dadaya <gap> Qaqqadānum <gap> and 0.5 mina Aššur- <gap> of 48 <gap> Uzuwa to Kanesh <gap> tin and textiles 10 <gap> 10.5 minas of tin <gap> to the son of Ikra <gap> the rest of your tin: 30 <gap> in <gap> "
025cc1cc-8958-4757-9bc3-99f5746846dc,a-na a-lá-hi-im ú a-šur-ma-lik qí-bi4-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU DUMU a-lá-hi-im KÙ.BABBAR a-na a-lim{ki} a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma KÙ.BABBAR ú-šé-bi4-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-hu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-hu-ú-a a-tù-nu ih-da,"To Ali-ahum and Aššur-malik from Iddin-abum: I wrote to you with Bēlum-bāni, saying: Aššur-bēl-šadue son of Ali-ahum gave me silver for purchases in the City. Settle the affair as well as you can and then send me word so I can send you silver and you can pay him. My dear brothers, send me word and inform me one way or the other whether the affair has been settled. My dear brothers, take care. "
02679472-38ae-4f0b-a3cb-c3ae24e6d239,<gap> a-ki-dí-e ku-nu-ki-a 1 ANŠE ṣa-lá-ma-am ša-lim-be-lí ú a-šur-pí-lá-ah na-áš-ú-ni-ku-nu-tí 15 GÍN KÙ.BABBAR ší-im ANŠE a-ha-ma 6 GÍN KÙ.BABBAR ku-ta-nam a-dí-šu-nu-tí KÙ.BABBAR 0.3333 ma-na 1 GÍN pá-zu-ur-tí-šu-nu ša-bu-ú TÚG ku-nu-ki-a li-im-nu-ú-ni-ku-nu-tí-ma ú TÚG ša É a-lá-hi-im e-zi-bu-ni a-na ú-ku pí-iq-da-ma a-na dur4-hu-mì-it a-na ṣé-ri-a lu-ub-lam 4 ma-na AN.NA ku-nu-ki-a ú-ku na-áš-a-ku-nu-tí a-ma-kam šu-ma ANŠE i-ha-ša-ah ANŠE ša-ma-šu-um ú sá-hi-ir-tám ša-ma-šu-um ANŠE ṣa-lá-ma-UM ú ú-nu-ut ANŠE a-ší-ni <gap> sú ú ší-na pa-li-li ša ša-lim-be-lí ú a-šur-pí-lá-ah i-ra-dí-ú-ni-ku-nu-tí-ni a-na ú-ku dí-na-ma TÚG li-is-ri-dam <gap> na-ru-qá-tim ú iš-ri-im dí-in <gap> a-na na-hu-ur ṭur4-da-ni-šu <gap> na-áp-ri-sí a-ma-kam <gap> lu-ub-lam a-ga-da-tim <gap>-na-áš-a-kum," <gap> Akkadian textiles under my seal, 1 black donkey, this Šalim-bēlī and Aššur-pilah bring to you plural. I gave them 15 shekels of silver, the price of a donkey; further, 6 shekels of silver and a . They have been paid in silver 0.3333 mina 1 shekel for their smuggling. Let them count the textiles under my seal for you, and then entrust the textiles that I left in Ali-ahums house to Uku and have him bring them to me in Durhumit. Uku brings you 4 minas of tin under my seal. If he wants a donkey there, buy him a donkey. Also, buy him small goods. Give Uku a black donkey plus the donkeys harness <gap> plus 2 that Šalim-bēlī and Aššur-pliah lead to you and have him pack the textiles. Give <gap> sacks <gap> send him to Nahur <gap> my chisel <gap> let him bring there <gap> he brings to you."
02d16b63-3fab-4c1d-8262-4cd74f6532f1,9 GÍN AN.NA e-lu-hu-ut 10 GÍN AN.NA ú šál-ša-tim en-na-nu-um <gap> ma-na <gap>,9 shekels of tin: Eluhut;
02de3489-7e0e-40fb-878d-141b28b7d6ff,KIŠIB a-šur-i-mì-tí DUMU a-mur-lu-ṣú KIŠIB a-bu-ša-lim DUMU a-šùr-e-mu-qí a-na a-wa-tim a-ni-a-tim ša ili5-ba-ni DUMU a-mur-a-šur ù a-hu-qar DUMU šu-IŠTAR GÍR ša a-šùr iṣ-bu-tù-ni-ma a-šùr-i-mì-tí DUMU a-mur-lu-ṣú ù a-bu-ša-lim DUMU a-šùr-e-mu-qí pí-šu-nu iš-me-ú-ni <gap>-ni <gap> a-šur <gap> ṭup-pu <gap> a-bi-ni,"Seal of Aššur-imittī son of Amur-luṣu, seal of Abu-šalim son of Aššur-emūqī. For these proceedings concerning Ilī-bāni son of Amur-Aššur and Ahu-waqar son of Šu-Ištar - they seized Aššurs dagger and Aššur-imittī son of Amur-luṣu and Abu-šalim son of Aššur-emūqī heard their statement. <gap> "
02df45ee-6d74-46fb-9870-3e546ce7d304,a-na PUZUR4-{d}IM lá-dí-a en-um-a-šur en-na-sú-in a-šur-i-dí i-ku-pí-a ù li-lá qí-bi-ma um-ma en-um-a-šùr ù a-lá-hu-um-ma i-na 40 GÚ URUDU SIG5 ša i-dí-a-šur um-me-a-ni e-pu-lu ša 22 GÚ URUDU SIG5 ša li-bi4 a-lá-hi-im KÙ.BABBAR-áp-šu a-na-kam né-nu um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 GÚ URUDU qá-ta-tí-šu-nu ì-lí-a i-tur4-DINGIR ù i-dí-ku-bu-um KÙ.BABBAR-áp-šu il5-qé-ú ší-tí URUDU 18 GÚ 6 ma-na URUDU i li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il5-qé-ú-ma ší-bi šu-uk-na-šu-nu-tí bé-lu-ni a-tù-nu ú tí-ir-ta-ku-nu li-li-kam ù bé-lu KÙ.BABBAR ma-du-tum ša lá il5-qé-ú-ni a-hu-ru,"To Puzur-Adad, Ladiya, Ennam-Aššur, Enna-Suen, Aššur-idī, Ikūn-pīya and Lila from Ennam-Aššur and Ali-ahum: Of the 40 talents of good copper about which Iddin-Aššur reached an agreement with the investors, we have here satisfied in silver the investors for the 22 talents of good copper that was in Ali-ahums possession. Thereof, for the 22 talents of copper, their shares, Iliya, Itūr-ilī and Iddin-Kūbum have received its value in silver. The rest of the copper, 18 talents 6 minas of copper, is in Iddin-Aššurs possession. Apart from this nothing is in his possession. If Ennam-Aššur and Ikūn-pīya take responsibility for their shares, they may receive their shares, but set witnesses for them. Our dear lords, also, send us word, for a great many creditors who have received nothing remain."
02f0ecc7-746b-449d-803c-c05ebbda2336,kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pu-šu a ší-bi-šu ma-lá KÙ.BABBAR a-na hu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er-e i-dí-a-bi-im i-qá-bi um-ma šu-ut-ma KÙ.BABBAR a-nim a-ha-a ú-ša-qí-il5,The colony has passed a verdict stating that Šalim-Aššur must mention to the sons of Iddin-abum his tablets for his witnesses to how much silver - all the silver - he has paid to cover Iddin-abums debt. He is to say: This silver I paid in different places.
0309d067-0bb7-40f6-9d27-1dfb0c60e507,23.5 GÚ SÍG.HI.A 66 maš-ku 10 ANŠE ṣa-lá-mu ú ú-nu-sú-nu 25 TÚG.HI.A mì-ma a-nim i ša-ni-tim šé-pí-šu-nu,"23.5 talents of wool, 66 fleeces, 10 black donkeys plus their harness, 25 textiles - all this in their second transport."
035670c1-3504-4084-a2e6-1ff68ade4c74,<gap> ša-lim-ar-dí ú šu-nu-nu áp-qí-id IGI a-šùr-i-dí DUMU mu-mu-lá-nim IGI a-šur-ta-ak-lá-ku DUMU i-ku-nim DUMU sá-ma-a mì-ma a-nim a dur4-hu-mì-it <gap> ša ki-ma i-a-tí ú-šé-bi4-il5," <gap> I entrusted to Šalim-wardī and Šu-Nūnu. Witnessed by Aššur-idī son of Mu-mulānum, by Aššur-taklāku son of Ikūnum son of Samaya. "
03826c8c-3727-4caf-b781-1cc5f6ab56e6,13 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šùr DUMU sú-in-na-da 5.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am sú-in-na-da me-ra-šu il5-qé-ú i-na ší-im <gap> IGI a-šùr-i-mì-tí IGI iš-me-DINGIR IGI bi-<gap> DUMU ha-na-ni-a IGI DINGIR.SIPA DUMU ša-ak-ṣí-im,"Ennam-Aššur son of Suen-nādā has received 13 minas of refined silver, and Suen-nādā his son has received 5.3333 minas of refined silver . Witnessed by Aššur-imittī, by Išme-ilum, by Bi <gap> son of hannāniya, by Ilī-rēī son of Šakṣum. "
03afa072-8f71-4403-b303-086f6097db3f,4 GÍN KÙ.BABBAR i-ṣé-er <gap>-a-šur DAM.GÀR i-šu ITU.KAM a-lá-na-tim a-na ITU.KAM i-ša-qal šu-ma lá iš-qúl 0.3333 GÍN.TA i-na ITU.KAM ú-ṣa-áb li-mu-um a-šùr-na-da ha-mu-uš-tum ša qá-té kà-ar-wa-a IGI a-šur-i-dí,"4 shekels of silver <gap> -Aššur owes to the creditor. Contracted in Month 12. He will pay within a month. If he does not pay he will add as interest 0.3333 shekel per month Year eponymy of Aššur-nādā, week eponymy of the successor of Karwaya. Witnessed by Aššur-idī"
03f9ecf0-9c9e-461a-821c-aa0cde9398d3,um-ma bu-bu-ra-num-ma a-na a-bi4-a ù a-šùr-DU10 qí-bi-ma a-na a-šùr-DU10 qí-bi-ma iš-tù na-ar-ma-ak-a-šur ba-dí-a a-ma-kam wa-ša-áb-ma ù a-ta ta-áš-ta-pu šu-ma a-hu-a a-tù-nu iš-tí a-li-ki-im pá-nim-ma pì-iq-da-ni-šu-ma a-na a-lim{ki} li-li-kam-ma da-a-sú a-ša-qal šu-ma a-lá-kam lá i-mu-a a-pu-tum lá i-ṣa-li-ku-nu kà-sí-a-šu-ma šé-ri-a-ni-šu,"From Buburānum to Abiya and Aššur-ṭāb; specifically to Aššur-ṭāb: Badiya has lived there since the month Narmak-Aššur, and you just kept silent. If you are truly my brothers, then hand him over to the very first caravan and let him come to the City, and I shall pay his fees. If he refuses to come, then it is important that he does not cheat you. Bind him and have him brought."
041c9029-8f6f-40f8-989b-77a75878221c,a-na a-lá-hi-im qí-bi4-ma um-ma PUZUR4-a-šur-ma 0.5 ma-na KÙ.BABBAR a-na pá-ni-a ša a-hu-zu-ma tù-šé-bi4-lá-ni 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-num DUMU ku-zi-a ub-lá-ku-um a-hi a-ta na-áš-pè-ra-tim ša a-lim{ki} ša en-na-num ub-lá-ku-ni i-hi-id-ma a ba-tí-qí-im pá-ni-im-ma dí-in-ma lu-ub-lu iš-tí wa-ṣí-im pá-ni-im-ma lu-ṣí-am,"To Ali-ahum from Puzur-Aššur: 0.5 mina of silver that I acquired for myself? and you sent to me, 0.5 mina of silver under my seal Ennānum son of Kuziya brought to you. My dear brother, pay attention to the missives from the City that Ennānum brought to you, and give it an answer? to the very first express transport so they may bring it. He should leave with the first travellers to depart."
0441d9a0-cf79-4cd3-85d2-bb57fe44a6e8,um-ma a-šur-ša-du-e a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim-ma a-na a-lá-hi-im qí-bi-ma 31 ma-na AN.NA ku-nu-ki-kà ša-lim-wa-ar-dí ub-lá-am a-na ma-lá tí-ir-tí-kà AN.NA a-na a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim ni-dí-ma a-na li-bi ma-tim ú-šé-ri-bu-ma 6.5 GÍN.TA a-na an-ni-ki-kà ub-lu-ni-kum ŠÀ.BA 3.5 GÍN ša-du-a-tám ni-dí 4.6666 ma-na 2.5 GÍN KÙ.BABBAR ku-nu-ki-ni ša-lim-wa-ar-dim na-áš-a-ku-um 1 GÍN KÙ.BABBAR a-na qá-tí-šu ni-dí-in a-na šu-mì šu-{d}EN.LÍL ša ni-iš-pu-ra-ku-ni 3 ma-na KÙ.BABBAR šu-{d}EN.LÍL DUMU ma-nu-ki-a-šur e-pu-ul-ni-a-tí iš-tù ša-lim-wa-ar-dim i-li-kà-ni šu-{d}EN.LÍL lá-šu a šu-mì-šu ša-lim-wa-ar-dim 10 u4-me ú 20 u4-me nu-sá-as-hi-ir-šu i-na a-lá-ak šu-{d}EN.LÍL tí-ir-tám za-ku-tám ni-ša-pá-ra-kum,"From Aššur-šadūe, Amur-šarrassa and Šalim-wardī to Ali-ahum: Šalim-wardī brought 31 minas of tin under your seal. In accordance with your instructions we gave the tin to Amur-šarrassa and Šalim-wardī and they led it into the heartland, and they brought you silver at 6.5 shekels per shekel for your tin for you. Thereof we deposited 3.5 shekels as transport tariff. Šalim-wardī brings you 4.6666 minas 2.5 shekels of silver under our seals. We gave 1 shekel of silver for his disposal. With respect to Šu-Illil about whom we wrote to you, Šu-Illil son of Mannum-kī-Aššur promised 3 minas of silver to us. After Šalim-wardī came Šu-Illil was gone. Because of him we made Šalim-wardī wait 10 or 20 days. When Šu-Illil arrives we shall send a final report to you. "
0480d321-8019-4775-bb29-5ac41b659c02,a-na ku-li-a qí-bi-ma um-ma a-sá-num-ma a-šu-mì a-ší-im sá-ah-ra-a-ku a-ši-a-im i-ma-gu5-ru a-da-šu-ma a-ta-be-a-am-ma a-ta-lá-kam a-dí-i na-áš-pè-er-tí-kà ša a-šu-mì kà-lá-pí-im i-li-kà-ni ší-bé-e a-dí-ni lá ah-ri-im i ší-be-a a-zu kà-ṣa-ar PUZUR4-a-mur be-li a-ta a-na PUZUR4-a-mur pu-nu-ma a-zu-ú li-iṭ-ru-dam iš-tí tap-pá-i-šu ší-bu-tám li-dí-nam i-na lá i-da-i-a a-mì-ša-am i-tal-kam um-ma šu-ut-ma a-na e-lá-lí a-lá-ak,"To Kuliya, say, thus says Asānum: I am still staying here because of the meteoric iron. When they agree with the quality / price of the iron I will sell it, get ready and leave to you. As for your letter which arrived here concerning the axe, I have not yet recorded the dispositions of the witnesses. Among my witnesses figures Azu, the transporter of Puzur-Aššur. Please, my lord, approach Puzur-Aššur and let him send Azu to me, so that he can testify for me together with his colleagues. whithout my knowledge he has left for there, saying: I am going to Elālī."
04810846-95dd-4ff0-bd99-33a1da243065,a-na en-um-a-šur ù SIG5-pí-a-šur a-na SIG5-pí-a-šur qí-bi-ma um-ma ša-ta-na-ma 10 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na ší-a-ma-tim a-dí-na-kum 3 ša-lá-ší-šu qá-dum ša ha-ra-an a-lim{ki} ha-ra-nam ú-qá a-ma-kam KÙ.BABBAR ú ší-a-ma-tí-šu a-na en-um-a-šur šu-qúl,To Ennam-Aššur and Damiq-pī-Aššur; specifically to Damiq-pī-Aššur from Šāt-Anna: I gave you 10 shekels of refined silver for purchases. Three times I waited for the caravan together with those on the road to the City. Pay the silver or the goods bought with it there to Ennam-Aššur.
0489c21d-108d-404f-a50c-d040ee16674b,a-na en-nam-a-šur qí-bi-ma um-ma ša-ta-na-ma 2 ma-na 12.5 GÍN KÙ.BABBAR ša a-dí-na-ku-ni a-hi a-ta be-lí a-ta ší-ma-am e-pu-uš-ma iš-tí a-li-ki-im pá-ni-im-ma šé-bi-lam <gap> lá ša ku-lu ša aq-bi4-a-ku-ni lu TÚG-ba-tí lu AN.NA ša-dí-šu-ma šé-bi4-lam,"To Ennam-Aššur from Šāt-Anna: As to the 2 minas 12.5 shekels of silver that I gave you, my dear brother, my dear lord, carry out the purchase yourself and send it with the very first transport. <gap> which I promised you, have him sell the textiles and the tin and send the silver. "
04939319-b287-455f-9634-e86658e6e392,a-na a-ha-tim KIŠIB a-lá-hi-im ù KIŠIB i-dí-a-bi4-im,To Ahātum; seal of Ali-ahum and seal of Iddin-abum.
04dd324f-120e-44fd-9dbd-93a144906902,i-na 1.5 GÚ 4 ma-na URUDU SIG5 ù 1 GÚ 14 ma-na URUDU ṣa-lá-mì-im ša a-lá-hu-um e-zi-bu 31 ma-na URUDU SIG5 ší-im <gap> a-šur-du-gul il5-qé <gap> 4 ma-na URUDU en-na-sú-in il5-qé 8 ma-na URUDU SIG5 zi-kur-{d}IM il5-qé 15 ma-na URUDU ší-im ku-ta-nu a-na qá-tí-šu né-eš-qúl 1 ma-na URUDU ṣa-lá-ma-am hi-<gap> ma-na URUDU um-<gap> il5-qé <gap>,"Of 1.5 talents 4 minas of good copper and 1 talent 14 minas of black copper that Ali-ahum left, Aššur-dugul took 31 minas of good copper as the price of <gap> Enna-Suen took <gap> 4 minas of copper. Zikur-Adad took 8 minas of good copper. 15 minas of copper were paid to his account as the price of a kutānu. 1 mina of black copper <gap> minas of copper <gap> Um-x took."
